"No.","Time","Source","Destination","Protocol","Length","Info"
"553","9.141420","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:402::2002","QUIC","1288","0-RTT, DCID=ef9d2ea4247cd6a0"
"554","9.141468","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:402::2002","QUIC","513","0-RTT, DCID=ef9d2ea4247cd6a0"
"555","9.143269","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","91","Protected Payload (KP0)"
"556","9.144233","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","97","Protected Payload (KP0)"
"557","9.144233","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","88","Protected Payload (KP0)"
"558","9.144608","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","98","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"559","9.149003","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","91","Protected Payload (KP0)"
"560","9.149054","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"561","9.153964","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"562","9.166256","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","104","Protected Payload (KP0)"
"563","9.166411","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","88","Protected Payload (KP0)"
"564","9.166621","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","98","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"565","9.171742","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"566","9.174078","2a00:1450:4002:402::2002","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"567","9.174078","2a00:1450:4002:402::2002","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","822","Protected Payload (KP0)"
"568","9.174251","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","97","Protected Payload (KP0)"
"569","9.174251","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","88","Protected Payload (KP0)"
"570","9.174709","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:402::2002","QUIC","140","Handshake, DCID=ef9d2ea4247cd6a0"
"571","9.174858","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:402::2002","QUIC","95","Protected Payload (KP0), DCID=ef9d2ea4247cd6a0"
"572","9.175032","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","98","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"573","9.175433","2a00:1450:4002:402::2002","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","174","Protected Payload (KP0)"
"574","9.175433","2a00:1450:4002:402::2002","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","87","Protected Payload (KP0)"
"575","9.180044","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"576","9.184736","2a00:1450:4002:402::2002","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","87","Protected Payload (KP0)"
"577","9.185122","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:402::2002","QUIC","95","Protected Payload (KP0), DCID=ef9d2ea4247cd6a0"
"578","9.189590","2a00:1450:4002:402::2002","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","182","Protected Payload (KP0)"
"579","9.191393","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","88","Protected Payload (KP0)"
"580","9.201279","2a00:1450:4002:402::2002","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","418","Protected Payload (KP0)"
"581","9.201433","2a00:1450:4002:402::2002","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","87","Protected Payload (KP0)"
"582","9.201677","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:402::2002","QUIC","97","Protected Payload (KP0), DCID=ef9d2ea4247cd6a0"
"583","9.216940","2a00:1450:4002:402::2002","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","87","Protected Payload (KP0)"
"584","9.227163","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:402::2002","QUIC","95","Protected Payload (KP0), DCID=ef9d2ea4247cd6a0"
"585","9.363494","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","1292","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"586","9.363852","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","537","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"587","9.366399","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","1292","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"588","9.366669","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","272","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"589","9.370663","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","294","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"590","9.380543","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","91","Protected Payload (KP0)"
"591","9.384532","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","88","Protected Payload (KP0)"
"592","9.384532","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","88","Protected Payload (KP0)"
"593","9.385182","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"594","9.387286","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","91","Protected Payload (KP0)"
"595","9.390860","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"596","9.405799","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","97","Protected Payload (KP0)"
"597","9.406585","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","98","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"598","9.409081","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","97","Protected Payload (KP0)"
"599","9.409081","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","88","Protected Payload (KP0)"
"600","9.409708","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","98","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"601","9.410647","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","98","Protected Payload (KP0)"
"602","9.411110","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","88","Protected Payload (KP0)"
"603","9.411456","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","98","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"604","9.417108","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"605","9.426920","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","88","Protected Payload (KP0)"
"606","9.431687","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","88","Protected Payload (KP0)"
"607","10.445613","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:402::200e","TLSv1.2","2110","Application Data"
"608","10.456054","2001:b07:ae5:604b:605a:732d:3322:5c15","2001:b00:1:6::12","QUIC","1292","Initial, DCID=ce73e53d6ab33fbf, PKN: 1, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, PING, PADDING, CRYPTO, CRYPTO"
"609","10.456267","2001:b07:ae5:604b:605a:732d:3322:5c15","2001:b00:1:6::12","QUIC","137","0-RTT, DCID=ce73e53d6ab33fbf"
"610","10.456471","2001:b07:ae5:604b:605a:732d:3322:5c15","2001:b00:1:6::12","QUIC","1288","0-RTT, DCID=ce73e53d6ab33fbf"
"611","10.456506","2001:b07:ae5:604b:605a:732d:3322:5c15","2001:b00:1:6::12","QUIC","479","0-RTT, DCID=ce73e53d6ab33fbf"
"612","10.464151","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TCP","74","443  >  23248 [ACK] Seq=3500 Ack=18386 Win=2000 Len=0"
"613","10.464355","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TCP","74","443  >  23248 [ACK] Seq=3500 Ack=19202 Win=2009 Len=0"
"614","10.464877","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:402::200e","TLSv1.2","1143","Application Data"
"615","10.465017","2001:b07:ae5:604b:605a:732d:3322:5c15","2001:b07:ae5:604b::1","DNS","112","Standard query 0xa144 A r2---sn-5ualdnze.googlevideo.com"
"616","10.465083","2001:b07:ae5:604b:605a:732d:3322:5c15","2001:b07:ae5:604b::1","DNS","112","Standard query 0x473c AAAA r2---sn-5ualdnze.googlevideo.com"
"617","10.467995","192.168.1.64","142.251.209.34","QUIC","212","Protected Payload (KP0), DCID=6e20d06ead03931a"
"618","10.475301","2001:b07:ae5:604b::1","2001:b07:ae5:604b:605a:732d:3322:5c15","DNS","202","Standard query response 0xa144 A r2---sn-5ualdnze.googlevideo.com CNAME r2.sn-5ualdnze.gOOGlEViDeo.COM A 173.194.142.7"
"619","10.483436","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TCP","74","443  >  23248 [ACK] Seq=3500 Ack=20271 Win=2019 Len=0"
"620","10.484613","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","193","Application Data"
"621","10.485378","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"622","10.485378","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"623","10.485409","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:402::200e","TCP","74","23248  >  443 [ACK] Seq=20271 Ack=6059 Win=2058 Len=0"
"624","10.486622","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"625","10.486622","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"626","10.486622","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"627","10.486622","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"628","10.486667","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:402::200e","TCP","74","23248  >  443 [ACK] Seq=20271 Ack=10939 Win=2058 Len=0"
"629","10.487923","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:402::200e","TLSv1.2","109","Application Data"
"630","10.487975","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"631","10.487975","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"632","10.487975","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"633","10.487975","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"634","10.487975","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"635","10.487975","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"636","10.487975","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"637","10.487975","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"638","10.487975","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"639","10.488093","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:402::200e","TCP","74","23248  >  443 [ACK] Seq=20306 Ack=21919 Win=2058 Len=0"
"640","10.488908","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"641","10.488908","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1251","Application Data"
"642","10.488908","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","113","Application Data"
"643","10.488908","142.251.209.34","192.168.1.64","QUIC","69","Protected Payload (KP0)"
"644","10.488948","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:402::200e","TCP","74","23248  >  443 [ACK] Seq=20306 Ack=24355 Win=2058 Len=0"
"645","10.489149","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:402::200e","TLSv1.2","113","Application Data"
"646","10.492561","192.168.1.64","192.168.1.254","DNS","92","Standard query 0x473c AAAA r2---sn-5ualdnze.googlevideo.com"
"647","10.493157","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","311","Application Data"
"648","10.493157","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","147","Application Data"
"649","10.493215","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:402::200e","TCP","74","23248  >  443 [ACK] Seq=20345 Ack=24665 Win=2057 Len=0"
"650","10.493679","2001:b07:ae5:604b:605a:732d:3322:5c15","2001:b00:1:6::12","QUIC","1292","Initial, DCID=ce73e53d6ab33fbf, PKN: 6, PING, PADDING, PING, PING, PING, PING, PADDING, PING, PADDING, PING, PING, PADDING, PING, CRYPTO, PADDING"
"651","10.494024","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","105","Application Data"
"652","10.501988","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:406::2001","TLSv1.2","215","Application Data"
"653","10.502435","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:405::2016","QUIC","1292","Initial, DCID=d2599b67609bfbb4, PKN: 1, PADDING, CRYPTO, PADDING, PING"
"654","10.502581","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:405::2016","QUIC","138","0-RTT, DCID=d2599b67609bfbb4"
"655","10.502749","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:405::2016","QUIC","844","0-RTT, DCID=d2599b67609bfbb4"
"656","10.502884","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:405::2016","QUIC","158","0-RTT, DCID=d2599b67609bfbb4"
"657","10.507370","2a00:1450:4002:402::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TCP","74","443  >  23248 [ACK] Seq=24696 Ack=20345 Win=2019 Len=0"
"658","10.515126","192.168.1.64","142.251.209.34","QUIC","75","Protected Payload (KP0), DCID=6e20d06ead03931a"
"659","10.523718","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","178","Application Data"
"660","10.523718","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"661","10.523718","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"662","10.523718","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"663","10.523718","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"664","10.523718","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"665","10.523718","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"666","10.523911","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:406::2001","TCP","74","23263  >  443 [ACK] Seq=375 Ack=13664 Win=514 Len=0"
"667","10.526912","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"668","10.526912","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"669","10.526912","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"670","10.526912","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"671","10.526912","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"672","10.526912","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"673","10.526912","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"674","10.526912","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"675","10.526912","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"676","10.526912","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"677","10.526912","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"678","10.526912","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"679","10.527136","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:406::2001","TCP","74","23263  >  443 [ACK] Seq=375 Ack=28304 Win=514 Len=0"
"680","10.527560","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:406::2001","TLSv1.2","109","Application Data"
"681","10.528412","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"682","10.528412","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"683","10.528412","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"684","10.528412","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"685","10.528532","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:406::2001","TCP","74","23263  >  443 [ACK] Seq=410 Ack=33184 Win=514 Len=0"
"686","10.530506","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"687","10.530506","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"688","10.530618","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:406::2001","TCP","74","23263  >  443 [ACK] Seq=410 Ack=35624 Win=514 Len=0"
"689","10.530747","192.168.1.254","192.168.1.64","DNS","164","Standard query response 0x473c AAAA r2---sn-5ualdnze.googlevideo.com CNAME r2.sn-5ualdnze.googlevideo.com AAAA 2607:f8b0:4002:46::7"
"690","10.530865","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"691","10.530865","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"692","10.530865","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"693","10.530865","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"694","10.530913","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:406::2001","TCP","74","23263  >  443 [ACK] Seq=410 Ack=40504 Win=514 Len=0"
"695","10.531896","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"696","10.531896","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"697","10.531963","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:406::2001","TCP","74","23263  >  443 [ACK] Seq=410 Ack=42944 Win=514 Len=0"
"698","10.532097","2001:b07:ae5:604b::1","2001:b07:ae5:604b:605a:732d:3322:5c15","DNS","184","Standard query response 0x473c AAAA r2---sn-5ualdnze.googlevideo.com CNAME r2.sn-5ualdnze.googlevideo.com AAAA 2607:f8b0:4002:46::7"
"699","10.532148","2001:b07:ae5:604b:605a:732d:3322:5c15","2001:b07:ae5:604b::1","ICMPv6","232","Destination Unreachable (Port unreachable)"
"700","10.532208","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"701","10.532208","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"702","10.532237","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:406::2001","TCP","74","23263  >  443 [ACK] Seq=410 Ack=45384 Win=514 Len=0"
"703","10.532437","2001:b07:ae5:604b:605a:732d:3322:5c15","2607:f8b0:4002:46::7","QUIC","1292","Initial, DCID=05004e3dd0ac37d7, PKN: 1, PADDING, CRYPTO, PADDING, PING, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, PADDING, PING, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, PING, PING, CRYPTO, CRYPTO"
"704","10.533503","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"705","10.533503","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"706","10.533503","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"707","10.533503","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"708","10.533503","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"709","10.533581","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:406::2001","TCP","74","23263  >  443 [ACK] Seq=410 Ack=51484 Win=514 Len=0"
"710","10.533813","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"711","10.533813","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"712","10.533813","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"713","10.533813","142.251.209.34","192.168.1.64","QUIC","154","Protected Payload (KP0)"
"714","10.533838","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:406::2001","TCP","74","23263  >  443 [ACK] Seq=410 Ack=55144 Win=514 Len=0"
"715","10.534058","192.168.1.64","142.251.209.34","QUIC","77","Protected Payload (KP0), DCID=6e20d06ead03931a"
"716","10.534556","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"717","10.534591","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:406::2001","TCP","74","23263  >  443 [ACK] Seq=410 Ack=56364 Win=514 Len=0"
"718","10.534643","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"719","10.534691","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:406::2001","TCP","74","23263  >  443 [ACK] Seq=410 Ack=57584 Win=514 Len=0"
"720","10.535899","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"721","10.535899","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"722","10.536062","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:406::2001","TCP","74","23263  >  443 [ACK] Seq=410 Ack=60024 Win=514 Len=0"
"723","10.536247","142.251.209.34","192.168.1.64","QUIC","67","Protected Payload (KP0)"
"724","10.536247","2a00:1450:4002:405::2016","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"725","10.536247","2a00:1450:4002:405::2016","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","835","Protected Payload (KP0)"
"726","10.536695","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:405::2016","QUIC","140","Handshake, DCID=d2599b67609bfbb4"
"727","10.536771","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:405::2016","QUIC","95","Protected Payload (KP0), DCID=d2599b67609bfbb4"
"728","10.537361","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"729","10.537361","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"730","10.537361","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"731","10.537361","2a00:1450:4002:405::2016","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","140","Protected Payload (KP0)"
"732","10.537361","2a00:1450:4002:405::2016","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","87","Protected Payload (KP0)"
"733","10.537419","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:406::2001","TCP","74","23263  >  443 [ACK] Seq=410 Ack=63684 Win=514 Len=0"
"734","10.537488","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"735","10.537488","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"736","10.537488","2a00:1450:4002:406::2001","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","1294","Application Data"
"737","10.537512","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:406::2001","TCP","74","23263  >  443 [ACK] Seq=410 Ack=67344 Win=514 Len=0"
